결산년도,주가,자본총계,매출액,영업이익,당기순익,영업흐름,BPS,PBR,부채율,매출증가,영익률,지배ROE,매출이익,company,inudstry,year,quarter
14년03월(1Q),61600.0,52521.0,76025.0,469.0,254.0,-6084.0,45058.0,1.37,131.82,-5.13,0.62,1.91,2.45,S-Oil,정유,14,1Q
13년12월(4Q),74000.0,53540.0,80446.0,-858.0,-276.0,7227.0,45932.0,1.61,122.65,-4.08,-1.07,-2.05,1.0,S-Oil,정유,13,4Q
13년09월(3Q),77900.0,53877.0,81256.0,251.0,1922.0,-3605.0,46221.0,1.69,137.2,-4.44,0.31,14.46,2.01,S-Oil,정유,13,3Q
13년06월(2Q),73200.0,52470.0,69747.0,999.0,-224.0,3653.0,45014.0,1.63,133.83,-20.72,1.43,-1.71,3.29,S-Oil,정유,13,2Q
13년03월(1Q),93200.0,52691.0,80137.0,3268.0,1475.0,656.0,45204.0,2.06,144.79,-11.31,4.08,11.08,5.69,S-Oil,정유,13,1Q
12년12월(4Q),104000.0,53760.0,83867.0,314.0,-220.0,3750.0,46121.0,2.25,132.46,-9.47,0.37,-1.63,2.3,S-Oil,정유,12,4Q
12년09월(3Q),106000.0,54106.0,85028.0,5197.0,4565.0,4949.0,46417.0,2.28,148.88,8.92,6.11,35.08,7.56,S-Oil,정유,12,3Q
12년06월(2Q),90800.0,50011.0,87978.0,-1483.0,-1652.0,-3028.0,42905.0,2.12,149.55,9.62,-1.69,-13.0,-0.23,S-Oil,정유,12,2Q
12년03월(1Q),112000.0,51688.0,90360.0,3790.0,3159.0,1681.0,44343.0,2.53,170.67,32.54,4.19,24.31,5.5,S-Oil,정유,12,1Q
11년12월(4Q),100000.0,52253.0,92640.0,4027.0,3377.0,4911.0,44828.0,2.23,152.67,52.32,4.35,26.68,6.25,S-Oil,정유,11,4Q
11년09월(3Q),105000.0,49005.0,78066.0,4153.0,629.0,7944.0,42043.0,2.5,164.5,51.18,5.32,5.07,6.87,S-Oil,정유,11,3Q
11년06월(2Q),137500.0,50258.0,80259.0,2518.0,2380.0,-2616.0,43117.0,3.19,154.9,63.4,3.14,19.38,4.6,S-Oil,정유,11,2Q
11년03월(1Q),152000.0,48012.0,68173.0,6277.0,5524.0,-5838.0,41191.0,3.69,158.34,56.58,9.21,47.49,10.76,S-Oil,정유,11,1Q
09년12월(4Q),54000.0,39536.0,48592.0,-857.0,-874.0,3554.0,33922.0,1.59,130.05,5.96,-1.76,-9.43,0.71,S-Oil,정유,9,4Q
09년09월(3Q),62300.0,34636.0,47118.0,-570.0,789.0,-4435.0,29719.0,2.1,146.57,-32.84,-1.21,9.1,0.87,S-Oil,정유,9,3Q
09년06월(2Q),56900.0,34725.0,40785.0,1333.0,1457.0,-1823.0,29796.0,1.91,141.52,-37.56,3.27,16.99,5.77,S-Oil,정유,9,2Q
09년03월(1Q),56300.0,33893.0,37744.0,3581.0,1361.0,-220.0,29083.0,1.94,126.78,-22.44,9.49,16.05,11.95,S-Oil,정유,9,1Q
08년12월(4Q),61500.0,33938.0,45857.0,-1283.0,-1871.0,15971.0,29121.0,2.11,125.58,1.75,-2.8,-20.86,-0.23,S-Oil,정유,8,4Q
08년09월(3Q),68600.0,37836.0,70160.0,5038.0,1499.0,-387.0,32464.0,2.11,158.56,86.85,7.18,15.72,8.71,S-Oil,정유,8,3Q
08년06월(2Q),67200.0,38486.0,65318.0,7041.0,3686.0,-4928.0,33022.0,2.04,160.45,80.32,10.78,40.26,12.62,S-Oil,정유,8,2Q
08년03월(1Q),63100.0,34744.0,48667.0,3168.0,1148.0,-14344.0,29812.0,2.12,171.28,45.47,6.51,12.35,8.31,S-Oil,정유,8,1Q
07년12월(4Q),79000.0,39667.0,45067.0,2294.0,1256.0,3634.0,34035.0,2.32,138.47,28.61,5.09,12.84,7.44,S-Oil,정유,7,4Q
07년09월(3Q),81400.0,38580.0,37549.0,1404.0,1053.0,-455.0,33102.0,2.46,129.48,-6.16,3.74,11.12,6.51,S-Oil,정유,7,3Q
07년06월(2Q),71100.0,37209.0,36223.0,3276.0,2569.0,-535.0,31926.0,2.23,124.35,0.63,9.04,38.18,11.53,S-Oil,정유,7,2Q
07년03월(1Q),64800.0,16611.0,33455.0,3869.0,2587.0,2537.0,21512.0,3.01,350.67,-3.06,11.57,51.77,14.08,S-Oil,정유,7,1Q
06년12월(4Q),68500.0,23367.0,35041.0,1246.0,996.0,4273.0,27307.0,2.51,185.18,-7.02,3.56,15.34,6.53,S-Oil,정유,6,4Q
06년09월(3Q),63300.0,28579.0,40011.0,2958.0,2328.0,2129.0,26973.0,2.35,148.64,23.55,7.39,33.21,9.79,S-Oil,정유,6,3Q
06년06월(2Q),67100.0,27500.0,35997.0,2842.0,2314.0,2163.0,26048.0,2.58,163.85,44.96,7.89,35.14,10.74,S-Oil,정유,6,2Q
06년03월(1Q),74600.0,25178.0,34510.0,2212.0,1948.0,4181.0,24057.0,3.1,165.03,25.86,6.41,30.63,8.77,S-Oil,정유,6,1Q
05년12월(4Q),70600.0,25689.0,37686.0,3069.0,2391.0,5322.0,24495.0,2.88,138.02,19.87,8.14,38.56,10.97,S-Oil,정유,5,4Q
05년09월(3Q),85500.0,23919.0,32384.0,1894.0,1090.0,-3101.0,22977.0,3.72,153.95,16.47,5.85,18.17,8.96,S-Oil,정유,5,3Q
05년06월(2Q),82500.0,24079.0,24832.0,1930.0,1429.0,-28.0,23115.0,3.57,129.27,-0.56,7.77,24.49,10.99,S-Oil,정유,5,2Q
05년03월(1Q),78800.0,22607.0,27420.0,1992.0,1639.0,2146.0,21852.0,3.61,179.63,20.95,7.26,27.91,10.37,S-Oil,정유,5,1Q
04년12월(4Q),67000.0,24373.0,31439.0,4543.0,3732.0,5947.0,23367.0,2.87,127.53,42.16,14.45,66.48,17.54,S-Oil,정유,4,4Q
04년09월(3Q),57200.0,20536.0,27804.0,2998.0,2016.0,-138.0,20199.0,2.83,175.49,71.62,10.78,40.78,13.77,S-Oil,정유,4,3Q
04년06월(2Q),48200.0,19004.0,24974.0,2594.0,1732.0,2851.0,18961.0,2.54,170.61,29.18,10.39,38.51,13.51,S-Oil,정유,4,2Q
04년03월(1Q),46000.0,16967.0,22670.0,2116.0,1932.0,1364.0,17410.0,2.64,211.68,5.98,9.34,46.2,12.85,S-Oil,정유,4,1Q
03년12월(4Q),28000.0,16486.0,22116.0,1224.0,465.0,2284.0,16995.0,1.65,188.49,3.29,5.53,11.45,9.86,S-Oil,정유,3,4Q
03년09월(3Q),21900.0,15983.0,16201.0,-59.0,317.0,1001.0,16586.0,1.32,194.21,-6.01,-0.37,7.91,3.75,S-Oil,정유,3,3Q
03년06월(2Q),20500.0,16132.0,19333.0,665.0,738.0,1300.0,16717.0,1.23,211.86,5.2,3.44,18.93,7.0,S-Oil,정유,3,2Q
03년03월(1Q),15200.0,15074.0,21391.0,2044.0,1036.0,83.0,15786.0,0.96,261.34,26.3,9.56,26.96,13.11,S-Oil,정유,3,1Q
02년12월(4Q),16250.0,15661.0,21412.0,503.0,570.0,38.75,16303.0,1.0,197.62,28.65,2.35,14.82,6.67,S-Oil,정유,2,4Q
02년09월(3Q),19000.0,15138.0,17237.0,-659.0,-760.0,38.75,15844.0,1.2,228.72,1.4,-3.82,-19.56,0.27,S-Oil,정유,2,3Q
02년06월(2Q),20850.0,15931.0,18378.0,369.0,1302.0,38.75,16542.0,1.26,198.88,-12.15,2.01,33.94,5.63,S-Oil,정유,2,2Q
02년03월(1Q),26800.0,14751.0,16937.0,839.0,760.0,38.75,15508.0,1.73,235.15,-21.86,4.95,21.3,9.01,S-Oil,정유,2,1Q
01년12월(4Q),21900.0,13798.0,16644.0,-374.0,-329.0,38.75,14668.0,1.49,255.51,-27.12,-2.25,-9.13,2.26,S-Oil,정유,1,4Q
01년09월(3Q),20350.0,14979.0,16999.0,-40.0,-420.0,38.75,15707.0,1.3,238.77,-18.89,-0.24,-11.04,3.32,S-Oil,정유,1,3Q
01년06월(2Q),17100.0,15449.0,20919.0,869.0,705.0,38.75,16120.0,1.06,250.11,17.56,4.15,19.3,7.41,S-Oil,정유,1,2Q
01년03월(1Q),14350.0,13776.0,21675.0,1708.0,235.0,38.75,15791.0,0.91,284.52,12.64,7.88,6.88,11.16,S-Oil,정유,1,1Q
00년12월(4Q),13750.0,13506.0,22838.0,731.0,-1486.0,38.75,15554.0,0.88,274.89,12.64,3.2,-40.91,6.68,S-Oil,정유,0,4Q
00년09월(3Q),13350.0,15550.0,20958.0,1428.0,645.0,38.75,17352.0,0.77,198.1,12.64,6.81,16.79,9.59,S-Oil,정유,0,3Q
00년06월(2Q),13400.0,15188.0,17793.0,201.0,-97.0,38.75,16941.0,0.79,212.05,12.64,1.13,-2.49,4.54,S-Oil,정유,0,2Q
00년03월(1Q),10250.0,16122.0,19243.0,1357.0,992.0,38.75,17188.0,0.6,236.88,12.64,7.05,25.09,10.19,S-Oil,정유,0,1Q
19년09월(3Q),67400.0,174509.0,157006.0,7815.0,3457.0,13431.0,85085.0,0.79,170.5,1.77,4.98,6.43,26.17,LG전자,전자,19,3Q
19년06월(2Q),79300.0,170950.0,156293.0,6522.0,1060.0,7656.0,83348.0,0.95,168.31,4.06,4.17,2.45,25.31,LG전자,전자,19,2Q
19년03월(1Q),75100.0,169397.0,149151.0,9006.0,5780.0,4375.0,82462.0,0.91,171.18,-1.38,6.04,15.68,25.11,LG전자,전자,19,1Q
18년12월(4Q),62300.0,163069.0,157723.0,757.0,-807.0,13566.0,79068.0,0.79,171.84,-7.02,0.48,-4.74,22.11,LG전자,전자,18,4Q
18년09월(3Q),71000.0,164460.0,154271.0,7488.0,4971.0,12692.0,80284.0,0.88,174.04,1.33,4.85,11.42,25.06,LG전자,전자,18,3Q
18년06월(2Q),83000.0,157594.0,150193.0,7710.0,3265.0,8901.0,79137.0,1.05,172.38,3.22,5.13,8.02,26.09,LG전자,전자,18,2Q
18년03월(1Q),109500.0,154560.0,151230.0,11078.0,7299.0,10257.0,77569.0,1.41,166.71,3.18,7.33,21.07,25.19,LG전자,전자,18,1Q
17년12월(4Q),106000.0,146737.0,169635.0,3669.0,1828.0,12.0,73378.0,1.44,180.92,14.79,2.16,3.44,21.45,LG전자,전자,17,4Q
17년09월(3Q),82400.0,149249.0,152241.0,5161.0,3361.0,4337.0,74977.0,1.1,175.56,15.12,3.39,9.59,23.67,LG전자,전자,17,3Q
17년06월(2Q),80200.0,144081.0,145514.0,6641.0,5149.0,9364.0,72235.0,1.11,173.06,3.92,4.56,15.71,25.57,LG전자,전자,17,2Q
17년03월(1Q),67900.0,136916.0,146572.0,9215.0,8357.0,7950.0,68378.0,0.99,178.45,9.69,6.29,26.18,25.2,LG전자,전자,17,1Q
16년12월(4Q),51600.0,133567.0,147778.0,-352.0,-2587.0,6903.0,66536.0,0.78,183.42,1.49,-0.24,-11.07,22.59,LG전자,전자,16,4Q
16년09월(3Q),47900.0,125778.0,132242.0,2832.0,-815.0,10439.0,62904.0,0.76,196.44,-5.74,2.14,-2.14,25.02,LG전자,전자,16,3Q
16년06월(2Q),53900.0,131283.0,140029.0,5846.0,2685.0,8265.0,65556.0,0.82,183.7,0.55,4.17,9.24,26.9,LG전자,전자,16,2Q
16년03월(1Q),61600.0,129900.0,133621.0,5052.0,1981.0,5973.0,64624.0,0.95,186.2,-4.52,3.78,6.55,24.87,LG전자,전자,16,1Q
15년12월(4Q),53800.0,129835.0,145601.0,3490.0,-1404.0,11192.0,64542.0,0.83,179.69,-4.66,2.4,-5.02,22.9,LG전자,전자,15,4Q
15년09월(3Q),45650.0,134236.0,140288.0,2940.0,1248.0,9013.0,66828.0,0.68,190.14,-4.65,2.1,2.8,23.23,LG전자,전자,15,3Q
15년06월(2Q),47200.0,131849.0,139257.0,2441.0,2264.0,7163.0,65738.0,0.72,188.05,-7.57,1.75,6.42,22.93,LG전자,전자,15,2Q
15년03월(1Q),58900.0,127542.0,139944.0,3052.0,384.0,-1180.0,63599.0,0.93,192.09,0.04,2.18,0.08,22.07,LG전자,전자,15,1Q
14년12월(4Q),59100.0,129911.0,152721.0,2751.0,-2057.0,3537.0,65056.0,0.91,185.34,12.73,1.8,-6.89,21.52,LG전자,전자,14,4Q
14년09월(3Q),65700.0,132556.0,147130.0,4650.0,2026.0,9154.0,66554.0,0.99,190.47,5.91,3.16,5.36,24.21,LG전자,전자,14,3Q
14년06월(2Q),74300.0,130568.0,150669.0,6097.0,4118.0,6213.0,65775.0,1.13,186.7,-1.09,4.05,12.48,24.34,LG전자,전자,14,2Q
14년03월(1Q),64900.0,127902.0,139888.0,4788.0,926.0,1388.0,65613.0,0.99,190.52,-0.79,3.42,2.54,23.05,LG전자,전자,14,1Q
13년12월(4Q),68100.0,126894.0,135472.0,2025.0,-634.0,6567.0,65165.0,1.05,179.98,-8.47,1.49,-2.14,22.64,LG전자,전자,13,4Q
13년09월(3Q),71200.0,128783.0,138922.0,2178.0,1085.0,6111.0,66163.0,1.08,182.75,4.59,1.57,2.79,23.7,LG전자,전자,13,3Q
13년06월(2Q),73000.0,131526.0,152323.0,4793.0,1555.0,7267.0,67735.0,1.08,182.78,10.1,3.15,4.38,24.17,LG전자,전자,13,2Q
13년03월(1Q),81100.0,128291.0,141006.0,3495.0,221.0,2165.0,66124.0,1.23,189.55,6.78,2.48,0.82,22.22,LG전자,전자,13,1Q
12년12월(4Q),73600.0,127057.0,148011.0,1169.0,-4782.0,2223.0,65497.0,1.12,173.62,7.14,0.79,-15.12,21.19,LG전자,전자,12,4Q
12년09월(3Q),69000.0,134154.0,132822.0,1715.0,1645.0,8703.0,73055.0,0.94,148.04,2.98,1.29,4.77,24.47,LG전자,전자,12,3Q
12년06월(2Q),61000.0,133819.0,138346.0,5267.0,1690.0,3619.0,72857.0,0.84,139.88,-3.83,3.81,4.99,24.81,LG전자,전자,12,2Q
12년03월(1Q),82800.0,133915.0,132047.0,4017.0,2475.0,6466.0,72895.0,1.14,141.92,0.34,3.04,7.49,23.12,LG전자,전자,12,1Q
11년12월(4Q),74400.0,131482.0,138143.0,1127.0,-1116.0,3980.0,71551.0,1.04,148.39,-6.01,0.82,-3.59,20.85,LG전자,전자,11,4Q
11년09월(3Q),68900.0,125723.0,128972.0,825.0,-4139.0,5113.0,74002.0,0.91,173.43,-3.96,0.64,-13.66,23.62,LG전자,전자,11,3Q
11년06월(2Q),82900.0,127439.0,143851.0,1144.0,1084.0,6494.0,75222.0,1.08,165.57,-0.17,0.79,3.13,22.99,LG전자,전자,11,2Q
11년03월(1Q),105000.0,127317.0,131599.0,695.0,-158.0,1714.0,75134.0,1.37,163.39,-0.43,0.53,-0.96,22.53,LG전자,전자,11,1Q
09년12월(4Q),121500.0,124252.0,140504.0,4394.0,3619.0,8310.0,70931.0,1.67,158.46,-0.43,3.13,-0.96,22.28,LG전자,전자,9,4Q
08년12월(4Q),74800.0,84068.0,65910.0,-3098.0,-6713.0,-3251.0,50593.0,1.44,106.24,12.19,-4.7,-30.94,20.34,LG전자,전자,8,4Q
08년09월(3Q),108000.0,89476.0,68867.0,3376.0,249.0,6834.0,53831.0,1.96,106.14,21.03,4.9,1.12,24.98,LG전자,전자,8,3Q
08년06월(2Q),118500.0,87613.0,72335.0,6348.0,7069.0,4167.0,52715.0,2.2,97.62,22.53,8.78,34.17,27.23,LG전자,전자,8,2Q
08년03월(1Q),127000.0,77914.0,69272.0,5642.0,4222.0,5729.0,46910.0,2.65,109.27,14.81,8.14,22.52,25.78,LG전자,전자,8,1Q
07년12월(4Q),100000.0,72095.0,58749.0,1538.0,6213.0,4549.0,43426.0,2.25,98.86,6.42,2.62,36.3,22.09,LG전자,전자,7,4Q
07년09월(3Q),85500.0,64819.0,56900.0,924.0,3392.0,2476.0,39070.0,2.14,112.85,-6.02,1.62,21.52,21.09,LG전자,전자,7,3Q
07년06월(2Q),76400.0,61287.0,59032.0,1455.0,3846.0,4599.0,36956.0,2.02,117.72,1.85,2.46,25.97,22.42,LG전자,전자,7,2Q
07년03월(1Q),64200.0,57177.0,60337.0,1729.0,-1226.0,972.0,34496.0,1.82,133.35,4.03,2.87,-8.42,22.23,LG전자,전자,7,1Q
06년12월(4Q),55000.0,59348.0,55205.0,-434.0,865.0,400.0,35796.0,1.5,122.92,-10.7,-0.79,5.74,21.87,LG전자,전자,6,4Q
06년09월(3Q),61000.0,61288.0,60542.0,1972.0,216.0,6381.0,36688.0,1.62,121.63,0.6,3.26,1.41,24.12,LG전자,전자,6,3Q
06년06월(2Q),57500.0,61550.0,57962.0,1905.0,-350.0,5270.0,36845.0,1.53,117.04,3.22,3.29,-2.26,24.05,LG전자,전자,6,2Q
06년03월(1Q),78800.0,62006.0,57998.0,1906.0,1660.0,6099.0,37118.0,2.07,125.36,-2.66,3.29,10.74,23.82,LG전자,전자,6,1Q
05년12월(4Q),89300.0,61626.0,61821.0,2111.0,3122.0,5261.0,37576.0,2.32,127.77,-5.2,3.41,21.32,26.07,LG전자,전자,5,4Q
05년09월(3Q),69900.0,55490.0,60183.0,2799.0,1569.0,-3632.0,34538.0,1.98,154.88,-1.54,4.65,12.01,26.72,LG전자,전자,5,3Q
05년06월(2Q),65800.0,49018.0,56152.0,1439.0,1506.0,2799.0,30542.0,2.11,191.7,-6.86,2.56,12.52,24.85,LG전자,전자,5,2Q
05년03월(1Q),68100.0,47214.0,59585.0,2798.0,832.0,7045.0,29151.0,2.28,187.26,-0.63,4.7,6.84,25.11,LG전자,전자,5,1Q
04년12월(4Q),64100.0,50162.0,65213.0,949.0,1634.0,7268.0,31285.0,2.0,163.83,20.38,1.46,13.14,22.33,LG전자,전자,4,4Q
04년09월(3Q),66200.0,49295.0,61125.0,3554.0,3044.0,4059.0,30750.0,2.1,175.5,24.34,5.81,26.03,25.14,LG전자,전자,4,3Q
04년06월(2Q),54800.0,44264.0,60290.0,3926.0,4935.0,7972.0,27641.0,1.94,195.07,29.02,6.51,47.63,25.01,LG전자,전자,4,2Q
04년03월(1Q),68700.0,38610.0,59964.0,4069.0,5847.0,1089.0,23859.0,2.81,212.18,15.97,6.78,63.51,23.73,LG전자,전자,4,1Q
03년12월(4Q),58600.0,35046.0,54175.0,1977.0,-172.0,2650.0,21712.0,2.64,221.79,17.54,3.65,-1.95,23.5,LG전자,전자,3,4Q
03년09월(3Q),55500.0,35505.0,49161.0,1851.0,2239.0,3564.0,22001.0,2.47,210.82,11.68,3.77,25.91,22.79,LG전자,전자,3,3Q
03년06월(2Q),49800.0,33607.0,46728.0,2622.0,2673.0,3176.0,20829.0,2.34,211.21,2279.87,5.61,33.28,25.03,LG전자,전자,3,2Q
03년03월(1Q),40100.0,30655.0,51705.0,4172.0,1889.0,-334.0,19060.0,2.06,261.81,10.06,8.07,24.89,24.42,LG전자,전자,3,1Q
02년12월(4Q),41300.0,30051.0,46090.0,422.0,-1791.0,-334.0,18643.0,2.16,237.18,10.06,0.92,-23.03,20.07,LG전자,전자,2,4Q
02년09월(3Q),33350.0,32159.0,44019.0,1901.0,1161.0,-334.0,19951.0,1.63,209.69,10.06,4.32,14.89,22.86,LG전자,전자,2,3Q
02년06월(2Q),48000.0,30237.0,1963.0,625.0,1208.0,-334.0,18763.0,2.5,221.91,10.06,31.83,12.9,34.49,LG전자,전자,2,2Q
19년09월(3Q),1920.0,1821.0,308.0,-26.0,-23.0,19.0,4284.0,0.45,51.11,-2.54,-8.34,-7.51,2.92,YTN,방송사,19,3Q
19년06월(2Q),1995.0,1845.0,303.0,9.0,13.0,49.0,4344.0,0.46,50.61,-4.44,2.83,2.88,8.46,YTN,방송사,19,2Q
19년03월(1Q),2090.0,1811.0,257.0,-66.0,-61.0,-10.0,4313.0,0.48,52.75,-5.16,-25.62,-13.19,-18.6,YTN,방송사,19,1Q
18년12월(4Q),2100.0,1881.0,418.0,41.0,39.0,67.0,4479.0,0.47,52.01,-2.39,9.8,8.29,14.64,YTN,방송사,18,4Q
18년09월(3Q),2170.0,1865.0,316.0,-43.0,-39.0,-45.0,4440.0,0.49,50.64,4.34,-13.57,-8.37,-7.89,YTN,방송사,18,3Q
18년06월(2Q),2190.0,1904.0,318.0,31.0,28.0,75.0,4533.0,0.48,49.75,-3.37,9.9,5.93,15.13,YTN,방송사,18,2Q
18년03월(1Q),2090.0,1876.0,271.0,-21.0,-21.0,62.0,4466.0,0.47,54.66,8.5,-7.7,-4.35,-0.41,YTN,방송사,18,1Q
17년12월(4Q),2095.0,1905.0,429.0,74.0,81.0,90.0,4536.0,0.46,56.93,-3.09,17.15,17.67,22.1,YTN,방송사,17,4Q
17년09월(3Q),2130.0,1804.0,303.0,-12.0,-11.0,5.0,4276.0,0.5,72.52,-3.56,-3.94,-2.39,1.09,YTN,방송사,17,3Q
17년06월(2Q),2500.0,1815.0,329.0,31.0,47.0,21.0,4301.0,0.58,71.07,6.8,9.5,10.61,13.66,YTN,방송사,17,2Q
17년03월(1Q),2490.0,1761.0,250.0,-71.0,-73.0,98.0,4173.0,0.6,74.08,2.84,-28.48,-16.24,-21.09,YTN,방송사,17,1Q
16년12월(4Q),2480.0,1843.0,442.0,110.0,76.0,53.0,4369.0,0.57,69.52,16.19,24.9,17.05,31.36,YTN,방송사,16,4Q
16년09월(3Q),2980.0,1742.0,314.0,-25.0,-23.0,2.0,4127.0,0.72,70.04,6.53,-8.09,-5.39,1.16,YTN,방송사,16,3Q
16년06월(2Q),2760.0,1792.0,308.0,2.0,11.0,60.0,4247.0,0.65,67.8,8.69,0.72,2.54,7.93,YTN,방송사,16,2Q
16년03월(1Q),3185.0,1759.0,243.0,-74.0,-29.0,41.0,4169.0,0.76,71.78,12.85,-30.44,-6.69,-20.71,YTN,방송사,16,1Q
15년12월(4Q),2915.0,1782.0,381.0,42.0,11.0,105.0,4224.0,0.69,70.84,12.85,10.98,2.5,15.41,YTN,방송사,15,4Q
15년09월(3Q),2480.0,1797.0,295.0,-24.0,-18.0,-3.0,4258.0,0.58,65.38,9.64,-8.26,-3.93,-1.77,YTN,방송사,15,3Q
15년06월(2Q),2690.0,1834.0,283.0,6.0,-46.0,-13.0,4347.0,0.62,68.82,3.16,2.01,-3.93,9.22,YTN,방송사,15,2Q
15년03월(1Q),2880.0,1880.0,215.0,-78.0,16.0,-269.0,4476.0,0.64,67.86,5.79,-36.08,3.44,-26.19,YTN,방송사,15,1Q
14년12월(4Q),2660.0,1867.0,316.0,-115.0,301.0,16.0,4445.0,0.6,82.21,16.56,-36.25,69.65,-25.33,YTN,방송사,14,4Q
14년09월(3Q),3110.0,1596.0,269.0,-50.0,-87.0,-49.0,3800.0,0.82,164.63,-6.04,-18.69,-21.14,-9.44,YTN,방송사,14,3Q
14년06월(2Q),2975.0,1683.0,274.0,-12.0,-14.0,17.0,4008.0,0.74,149.54,-5.89,-4.24,-3.23,4.17,YTN,방송사,14,2Q
14년03월(1Q),3485.0,1697.0,204.0,-84.0,-92.0,70.0,4041.0,0.86,143.3,-17.99,-41.28,-21.18,-28.91,YTN,방송사,14,1Q
13년12월(4Q),2790.0,1795.0,271.0,28.0,52.0,-73.0,4274.0,0.65,127.94,-23.28,10.25,11.88,17.86,YTN,방송사,13,4Q
13년09월(3Q),2790.0,1738.0,287.0,52.666666666666664,-9.0,39.0,4137.0,0.67,111.8,-6.85,0.04,-1.98,5.5,YTN,방송사,13,3Q
13년06월(2Q),2740.0,1747.0,292.0,36.0,30.0,92.0,4158.0,0.66,104.19,-5.88,12.27,7.01,17.45,YTN,방송사,13,2Q
13년03월(1Q),3790.0,1716.0,248.0,-30.0,-41.0,42.0,4086.0,0.93,103.49,-7.26,-12.21,-9.53,-3.74,YTN,방송사,13,1Q
12년12월(4Q),3530.0,1762.0,354.0,44.0,19.0,61.0,4195.0,0.84,96.25,-2.55,12.41,4.23,17.57,YTN,방송사,12,4Q
12년09월(3Q),3940.0,1754.0,308.0,21.0,6.0,-26.0,4175.0,0.94,94.24,-3.86,6.77,1.38,12.94,YTN,방송사,12,3Q
12년06월(2Q),3865.0,1748.0,310.0,62.0,42.0,116.0,4162.0,0.93,95.21,-0.57,19.98,9.78,25.49,YTN,방송사,12,2Q
12년03월(1Q),3960.0,1707.0,268.0,-7.0,-18.0,20.0,4063.0,0.97,92.65,6.93,-2.65,-4.08,5.75,YTN,방송사,12,1Q
11년12월(4Q),2760.0,1735.0,363.0,60.0,47.0,71.0,4132.0,0.67,95.66,3.75,16.52,11.02,21.44,YTN,방송사,11,4Q
11년09월(3Q),3430.0,1690.0,320.0,52.0,26.0,23.0,4023.0,0.85,92.79,6.78,16.21,6.12,22.33,YTN,방송사,11,3Q
11년06월(2Q),2500.0,1664.0,312.0,75.0,47.0,99.0,3963.0,0.63,88.78,5.61,23.91,11.52,29.8,YTN,방송사,11,2Q
11년03월(1Q),2950.0,1618.0,250.0,-2.0,-14.0,40.0,3853.0,0.77,90.39,4.75,-0.93,-3.48,7.39,YTN,방송사,11,1Q
09년12월(4Q),4650.0,1621.0,323.0,41.0,23.0,29.0,3860.0,1.2,101.37,14.71,12.68,5.59,21.21,YTN,방송사,9,4Q
09년09월(3Q),5080.0,1599.0,287.0,26.0,5.0,-6.0,3807.0,1.33,104.38,5.36,9.02,1.13,14.62,YTN,방송사,9,3Q
09년06월(2Q),4530.0,1594.0,247.0,33.0,7.0,1809.0,3796.0,1.19,104.12,-10.88,13.31,1.88,18.15,YTN,방송사,9,2Q
09년03월(1Q),4300.0,1587.0,198.0,-36.0,211.0,-1761.0,3779.0,1.14,145.21,-17.07,-18.32,56.64,-8.96,YTN,방송사,9,1Q
08년12월(4Q),4445.0,1387.0,282.0,-4.0,-2.0,13.0,3302.0,1.35,32.95,-15.0,-1.33,-0.61,0.89,YTN,방송사,8,4Q
08년09월(3Q),4750.0,1391.0,272.0,32.0,25.0,57.0,3312.0,1.43,35.3,18.0,11.77,7.16,18.64,YTN,방송사,8,3Q
08년06월(2Q),4795.0,1366.0,278.0,43.0,40.0,56.0,3253.0,1.47,35.28,32.66,15.65,11.77,21.19,YTN,방송사,8,2Q
08년03월(1Q),4005.0,1328.0,239.0,3.0,11.0,46.0,3161.0,1.27,36.9,20.87,1.22,3.39,7.91,YTN,방송사,8,1Q
07년12월(4Q),3385.0,1327.0,331.0,69.0,53.0,45.0,3161.0,1.07,37.71,30.79,20.93,16.17,26.01,YTN,방송사,7,4Q
07년09월(3Q),4305.0,1275.0,231.0,12.0,18.0,29.0,3035.0,1.42,38.44,10.35,5.26,5.82,10.88,YTN,방송사,7,3Q
